gi,gj,lat,lon,n_all,n_recent,staleness_norm
166,-390,41.625,-97.375,62,45,0.15485
166,-389,41.625,-97.125,45,34,0.12757
166,-388,41.625,-96.875,33,27,0.08739
166,-387,41.625,-96.625,82,52,0.22036
166,-386,41.625,-96.375,64,47,0.15114
166,-385,41.625,-96.125,1887,1036,0.46370
166,-384,41.625,-95.875,467,232,0.42173
166,-383,41.625,-95.625,389,377,0.02509
166,-382,41.625,-95.375,70,68,0.01660
166,-381,41.625,-95.125,52,44,0.08326
166,-380,41.625,-94.875,44,43,0.01179
166,-379,41.625,-94.625,56,20,0.35428
166,-378,41.625,-94.375,224,205,0.06262
166,-377,41.625,-94.125,624,523,0.14203
166,-376,41.625,-93.875,4467,3806,0.16952
166,-375,41.625,-93.625,10912,8936,0.22950
166,-374,41.625,-93.375,3743,2828,0.27417
166,-373,41.625,-93.125,478,315,0.28687
166,-372,41.625,-92.875,912,631,0.28629
166,-371,41.625,-92.625,830,681,0.16450
166,-370,41.625,-92.375,86,83,0.02124
166,-369,41.625,-92.125,661,428,0.31208
166,-368,41.625,-91.875,282,265,0.04639
166,-367,41.625,-91.625,25076,21608,0.19096
166,-366,41.625,-91.375,3604,2764,0.26020
166,-365,41.625,-91.125,1218,835,0.30457
166,-364,41.625,-90.875,1052,992,0.05410
166,-363,41.625,-90.625,6248,5390,0.16360
166,-362,41.625,-90.375,6368,5385,0.18430
166,-361,41.625,-90.125,619,585,0.04814
166,-360,41.625,-89.875,485,389,0.16691
166,-359,41.625,-89.625,699,457,0.30915
166,-358,41.625,-89.375,988,722,0.25310
166,-357,41.625,-89.125,607,426,0.26054
166,-356,41.625,-88.875,575,396,0.26971
166,-355,41.625,-88.625,3680,1901,0.54106
166,-354,41.625,-88.375,5729,3444,0.47046
166,-353,41.625,-88.125,32292,24827,0.32716
166,-352,41.625,-87.875,44855,29091,0.51312
166,-351,41.625,-87.625,43993,30348,0.45202
166,-350,41.625,-87.375,15848,9932,0.49208
166,-349,41.625,-87.125,32574,25335,0.31477
166,-348,41.625,-86.875,10619,8744,0.22312
166,-347,41.625,-86.625,2493,1966,0.22538
166,-346,41.625,-86.375,7533,6127,0.22712
166,-345,41.625,-86.125,10212,8461,0.21576
166,-344,41.625,-85.875,5202,4085,0.25045
166,-343,41.625,-85.625,994,914,0.07573
166,-342,41.625,-85.375,2349,2220,0.05810
166,-341,41.625,-85.125,3120,2528,0.20810
166,-340,41.625,-84.875,948,822,0.12420
166,-339,41.625,-84.625,2254,1516,0.34458
166,-338,41.625,-84.375,1372,1142,0.16509
166,-337,41.625,-84.125,663,468,0.26052
166,-336,41.625,-83.875,26117,19321,0.36074
166,-335,41.625,-83.625,30969,25680,0.24072
166,-334,41.625,-83.375,15586,12496,0.26089
166,-333,41.625,-83.125,38899,30337,0.31709
166,-332,41.625,-82.875,12605,9262,0.34133
166,-331,41.625,-82.625,7231,5125,0.35278
166,-330,41.625,-82.375,359,293,0.14750
166,-329,41.625,-82.125,898,670,0.23538
166,-328,41.625,-81.875,1705,977,0.43312
166,-327,41.625,-81.625,19826,15770,0.27593
166,-326,41.625,-81.375,36233,24163,0.47667
166,-325,41.625,-81.125,17603,11621,0.45283
166,-324,41.625,-80.875,4227,2876,0.36375
166,-323,41.625,-80.625,2298,1738,0.25711
166,-322,41.625,-80.375,5702,4939,0.15775
166,-321,41.625,-80.125,9530,8364,0.15280
166,-320,41.625,-79.875,4272,3818,0.12110
166,-319,41.625,-79.625,1651,1368,0.17313
166,-318,41.625,-79.375,3084,2394,0.24502
166,-317,41.625,-79.125,3053,2320,0.26260
166,-316,41.625,-78.875,1464,1246,0.14796
166,-315,41.625,-78.625,964,860,0.10106
166,-314,41.625,-78.375,555,517,0.05899
166,-313,41.625,-78.125,1230,791,0.34617
166,-312,41.625,-77.875,1953,1610,0.18140
166,-311,41.625,-77.625,960,780,0.17553
166,-310,41.625,-77.375,2117,1552,0.27860
166,-309,41.625,-77.125,806,666,0.15847
166,-308,41.625,-76.875,528,380,0.23960
166,-307,41.625,-76.625,474,252,0.39347
166,-306,41.625,-76.375,321,227,0.23050
166,-305,41.625,-76.125,926,737,0.19007
166,-304,41.625,-75.875,3091,2215,0.31045
166,-303,41.625,-75.625,5944,4577,0.27242
166,-302,41.625,-75.375,1700,1238,0.27557
166,-301,41.625,-75.125,3240,2112,0.38361
166,-300,41.625,-74.875,2455,1530,0.40092
166,-299,41.625,-74.625,3239,2403,0.28439
166,-298,41.625,-74.375,6238,5082,0.22074
166,-297,41.625,-74.125,15354,12133,0.27563
166,-296,41.625,-73.875,20625,16158,0.29328
166,-295,41.625,-73.625,13462,11020,0.23509
166,-294,41.625,-73.375,15067,10574,0.39104
166,-293,41.625,-73.125,10919,8700,0.25757
166,-292,41.625,-72.875,16152,12706,0.28179
166,-291,41.625,-72.625,19763,14972,0.32686
166,-290,41.625,-72.375,12158,8782,0.35601
166,-289,41.625,-72.125,13881,11051,0.26507
166,-288,41.625,-71.875,14234,12922,0.12016
166,-287,41.625,-71.625,18130,15468,0.19624
166,-286,41.625,-71.375,25546,20958,0.24844
166,-285,41.625,-71.125,16303,12969,0.27037
166,-284,41.625,-70.875,9804,8231,0.20100
166,-283,41.625,-70.625,41659,32415,0.32174
166,-282,41.625,-70.375,30507,25259,0.24212
166,-281,41.625,-70.125,27818,20778,0.35301
166,-280,41.625,-69.875,6631,4942,0.30552
166,-279,41.625,-69.625,23,18,0.09417
166,-278,41.625,-69.375,39,37,0.02579
166,-277,41.625,-69.125,7,5,0.00000
166,-276,41.625,-68.875,2,2,0.00000
166,-275,41.625,-68.625,3,0,0.00000
166,-274,41.625,-68.375,9,1,0.00000
166,-270,41.625,-67.375,22,0,0.42739
166,-269,41.625,-67.125,1,0,0.00000
166,-266,41.625,-66.375,3,2,0.00000
166,-264,41.625,-65.875,1,1,0.00000
166,-260,41.625,-64.875,1,0,0.00000
167,-536,41.875,-133.875,1,0,0.00000
167,-510,41.875,-127.375,2,0,0.00000
167,-501,41.875,-125.125,3,1,0.00000
167,-500,41.875,-124.875,1,0,0.00000
167,-499,41.875,-124.625,1,0,0.00000
167,-498,41.875,-124.375,980,831,0.14276
167,-497,41.875,-124.125,18963,15126,0.27168
167,-496,41.875,-123.875,5919,4705,0.24284
167,-495,41.875,-123.625,1968,1410,0.29316
167,-494,41.875,-123.375,840,666,0.19015
167,-493,41.875,-123.125,2373,1708,0.29689
167,-492,41.875,-122.875,811,682,0.14526
167,-491,41.875,-122.625,1288,1034,0.19251
167,-490,41.875,-122.375,2040,1685,0.18078
167,-489,41.875,-122.125,470,332,0.24633
167,-488,41.875,-121.875,430,250,0.34613
167,-487,41.875,-121.625,2673,1678,0.40040
167,-486,41.875,-121.375,1168,860,0.25391
167,-485,41.875,-121.125,74,58,0.12724
167,-484,41.875,-120.875,126,79,0.24630
167,-483,41.875,-120.625,128,78,0.25876
167,-482,41.875,-120.375,523,355,0.27416
167,-481,41.875,-120.125,2383,1631,0.33450
167,-480,41.875,-119.875,97,82,0.09664
167,-479,41.875,-119.625,124,102,0.11677
167,-478,41.875,-119.375,293,234,0.15600
167,-477,41.875,-119.125,358,234,0.27777
167,-476,41.875,-118.875,232,175,0.18255
167,-475,41.875,-118.625,238,204,0.10664
167,-474,41.875,-118.375,87,81,0.04209
167,-473,41.875,-118.125,65,61,0.03514
167,-472,41.875,-117.875,14,12,0.00000
167,-471,41.875,-117.625,106,66,0.24036
167,-470,41.875,-117.375,68,43,0.21218
167,-469,41.875,-117.125,18,17,0.00000
167,-468,41.875,-116.875,7,7,0.00000
167,-467,41.875,-116.625,10,10,0.00000
167,-466,41.875,-116.375,5,4,0.00000
167,-465,41.875,-116.125,39,29,0.12893
167,-464,41.875,-115.875,184,149,0.13535
167,-463,41.875,-115.625,112,60,0.29918
167,-462,41.875,-115.375,533,350,0.29392
167,-461,41.875,-115.125,79,15,0.48389
167,-460,41.875,-114.875,28,24,0.06557
167,-459,41.875,-114.625,127,110,0.08853
167,-458,41.875,-114.375,4,4,0.00000
167,-457,41.875,-114.125,71,57,0.11495
167,-456,41.875,-113.875,82,42,0.29382
167,-455,41.875,-113.625,151,136,0.06803
167,-454,41.875,-113.375,505,319,0.31260
167,-453,41.875,-113.125,49,30,0.20677
167,-452,41.875,-112.875,79,64,0.11341
167,-451,41.875,-112.625,106,92,0.08412
167,-450,41.875,-112.375,185,160,0.09626
167,-449,41.875,-112.125,387,355,0.06719
167,-448,41.875,-111.875,3343,2876,0.15452
167,-447,41.875,-111.625,5460,4359,0.23653
167,-446,41.875,-111.375,1241,982,0.20268
167,-445,41.875,-111.125,113,88,0.14283
167,-444,41.875,-110.875,737,560,0.21619
167,-443,41.875,-110.625,359,269,0.20114
167,-442,41.875,-110.375,69,56,0.10911
167,-441,41.875,-110.125,58,35,0.22040
167,-440,41.875,-109.875,454,284,0.31238
167,-439,41.875,-109.625,9,7,0.00000
167,-438,41.875,-109.375,53,26,0.27699
167,-437,41.875,-109.125,128,115,0.06728
167,-436,41.875,-108.875,58,52,0.05750
167,-435,41.875,-108.625,8,5,0.00000
167,-434,41.875,-108.375,10,9,0.00000
167,-433,41.875,-108.125,4,1,0.00000
167,-432,41.875,-107.875,19,10,0.00000
167,-431,41.875,-107.625,13,8,0.00000
167,-430,41.875,-107.375,72,61,0.08935
167,-429,41.875,-107.125,202,165,0.13266
167,-428,41.875,-106.875,57,39,0.17478
167,-427,41.875,-106.625,91,77,0.09482
167,-426,41.875,-106.375,56,53,0.02952
167,-425,41.875,-106.125,100,83,0.10694
167,-424,41.875,-105.875,76,73,0.02337
167,-423,41.875,-105.625,58,56,0.01917
167,-422,41.875,-105.375,101,72,0.18101
167,-421,41.875,-105.125,30,25,0.07801
167,-420,41.875,-104.875,96,83,0.08444
167,-419,41.875,-104.625,26,23,0.05184
167,-418,41.875,-104.375,63,48,0.13497
167,-417,41.875,-104.125,119,101,0.09871
167,-416,41.875,-103.875,877,649,0.24018
167,-415,41.875,-103.625,3070,2336,0.26169
167,-414,41.875,-103.375,153,121,0.14360
167,-413,41.875,-103.125,116,80,0.20145
167,-412,41.875,-102.875,40,24,0.20248
167,-411,41.875,-102.625,35,31,0.05582
167,-410,41.875,-102.375,504,370,0.22558
167,-409,41.875,-102.125,32,26,0.08936
167,-408,41.875,-101.875,59,27,0.30269
167,-407,41.875,-101.625,55,31,0.23943
167,-406,41.875,-101.375,10,6,0.00000
167,-405,41.875,-101.125,44,28,0.18868
167,-404,41.875,-100.875,11,7,0.00000
167,-403,41.875,-100.625,150,87,0.28724
167,-402,41.875,-100.375,486,375,0.19265
167,-401,41.875,-100.125,62,33,0.26415
167,-400,41.875,-99.875,93,90,0.01998
167,-399,41.875,-99.625,24,17,0.12797
167,-398,41.875,-99.375,267,177,0.25689
167,-397,41.875,-99.125,239,179,0.18755
167,-396,41.875,-98.875,16,14,0.00000
167,-395,41.875,-98.625,18,9,0.00000
167,-394,41.875,-98.375,32,31,0.01489
167,-393,41.875,-98.125,77,31,0.35477
167,-392,41.875,-97.875,3,3,0.00000
167,-391,41.875,-97.625,15,7,0.00000
167,-390,41.875,-97.375,58,53,0.04791
167,-389,41.875,-97.125,196,142,0.19841
167,-388,41.875,-96.875,145,85,0.28109
167,-387,41.875,-96.625,69,39,0.25178
167,-386,41.875,-96.375,483,434,0.08549
167,-385,41.875,-96.125,219,152,0.22492
167,-384,41.875,-95.875,696,562,0.17181
167,-383,41.875,-95.625,21,17,0.08025
167,-382,41.875,-95.375,17,14,0.00000
167,-381,41.875,-95.125,8,8,0.00000
167,-380,41.875,-94.875,13,6,0.00000
167,-379,41.875,-94.625,395,304,0.18783
167,-378,41.875,-94.375,186,141,0.17251
167,-377,41.875,-94.125,233,115,0.37659
167,-376,41.875,-93.875,2968,2031,0.34409
167,-375,41.875,-93.625,3239,2565,0.22928
167,-374,41.875,-93.375,2646,1736,0.36946
167,-373,41.875,-93.125,292,175,0.31023
167,-372,41.875,-92.875,129,76,0.27259
167,-371,41.875,-92.625,311,182,0.32471
167,-370,41.875,-92.375,87,68,0.13328
167,-369,41.875,-92.125,54,40,0.14162
167,-368,41.875,-91.875,1839,1641,0.11033
167,-367,41.875,-91.625,11206,9291,0.21720
167,-366,41.875,-91.375,2955,1863,0.40255
167,-365,41.875,-91.125,104,86,0.10980
167,-364,41.875,-90.875,244,183,0.18747
167,-363,41.875,-90.625,217,172,0.15220
167,-362,41.875,-90.375,391,279,0.23315
167,-361,41.875,-90.125,3545,2654,0.28002
167,-360,41.875,-89.875,513,409,0.17249
167,-359,41.875,-89.625,1184,770,0.33733
167,-358,41.875,-89.375,15669,11092,0.38461
167,-357,41.875,-89.125,1492,1295,0.13154
167,-356,41.875,-88.875,2127,1271,0.42036
167,-355,41.875,-88.625,4723,3223,0.36626
167,-354,41.875,-88.375,30484,22336,0.37618
167,-353,41.875,-88.125,110053,85810,0.34857
167,-352,41.875,-87.875,84740,62294,0.40970
167,-351,41.875,-87.625,207287,152244,0.44310
167,-350,41.875,-87.375,1233,643,0.46427
167,-349,41.875,-87.125,460,338,0.22173
167,-348,41.875,-86.875,1078,760,0.28082
167,-347,41.875,-86.625,10368,7330,0.36931
167,-346,41.875,-86.375,6403,5122,0.23901
167,-345,41.875,-86.125,2117,1559,0.27515
167,-344,41.875,-85.875,1773,1476,0.17082
167,-343,41.875,-85.625,864,719,0.15470
167,-342,41.875,-85.375,302,249,0.13668
167,-341,41.875,-85.125,483,383,0.17447
167,-340,41.875,-84.875,956,899,0.05578
167,-339,41.875,-84.625,1253,1019,0.18160
167,-338,41.875,-84.375,814,601,0.23909
167,-337,41.875,-84.125,641,318,0.44402
167,-336,41.875,-83.875,1818,1314,0.28364
167,-335,41.875,-83.625,2447,1743,0.30600
167,-334,41.875,-83.375,2888,2232,0.24673
167,-333,41.875,-83.125,875,712,0.17204
167,-332,41.875,-82.875,1045,745,0.27207
167,-331,41.875,-82.625,46256,31114,0.47931
167,-330,41.875,-82.375,905,532,0.38253
167,-329,41.875,-82.125,14,13,0.00000
167,-328,41.875,-81.875,11,8,0.00000
167,-327,41.875,-81.625,92,81,0.07387
167,-326,41.875,-81.375,4327,2930,0.36847
167,-325,41.875,-81.125,3658,2397,0.38554
167,-324,41.875,-80.875,10462,8437,0.24419
167,-323,41.875,-80.625,30185,22868,0.34083
167,-322,41.875,-80.375,4544,4023,0.13162
167,-321,41.875,-80.125,3695,3121,0.17395
167,-320,41.875,-79.875,1798,1480,0.18069
167,-319,41.875,-79.625,1346,1112,0.17075
167,-318,41.875,-79.375,1342,1001,0.24947
167,-317,41.875,-79.125,3427,2243,0.38333
167,-316,41.875,-78.875,2910,2070,0.31384
167,-315,41.875,-78.625,2563,1911,0.27218
167,-314,41.875,-78.375,500,363,0.23218
167,-313,41.875,-78.125,680,388,0.38184
167,-312,41.875,-77.875,639,543,0.13232
167,-311,41.875,-77.625,310,246,0.16152
167,-310,41.875,-77.375,701,557,0.18351
167,-309,41.875,-77.125,1216,917,0.23811
167,-308,41.875,-76.875,2484,1221,0.54184
167,-307,41.875,-76.625,2520,1341,0.49949
167,-306,41.875,-76.375,1172,1033,0.11425
167,-305,41.875,-76.125,209,160,0.17088
167,-304,41.875,-75.875,3384,2349,0.33882
167,-303,41.875,-75.625,1170,832,0.27823
167,-302,41.875,-75.375,1740,1283,0.26715
167,-301,41.875,-75.125,1070,759,0.27639
167,-300,41.875,-74.875,2194,1768,0.20363
167,-299,41.875,-74.625,3692,2953,0.22411
167,-298,41.875,-74.375,4625,3190,0.35692
167,-297,41.875,-74.125,25941,18332,0.40636
167,-296,41.875,-73.875,20240,16115,0.27545
167,-295,41.875,-73.625,8739,6461,0.32247
167,-294,41.875,-73.375,13095,8776,0.42620
167,-293,41.875,-73.125,5674,4733,0.19540
167,-292,41.875,-72.875,18208,14839,0.24741
167,-291,41.875,-72.625,24884,19042,0.32391
167,-290,41.875,-72.375,25760,19264,0.34912
167,-289,41.875,-72.125,22218,16533,0.34908
167,-288,41.875,-71.875,7357,6007,0.22270
167,-287,41.875,-71.625,11641,9765,0.20566
167,-286,41.875,-71.375,38613,32411,0.23123
167,-285,41.875,-71.125,11545,9351,0.24231
167,-284,41.875,-70.875,8020,6165,0.28343
167,-283,41.875,-70.625,52815,44726,0.22702
167,-282,41.875,-70.375,3054,2755,0.10709
167,-281,41.875,-70.125,26175,20676,0.29131
167,-280,41.875,-69.875,16647,12637,0.31915
167,-279,41.875,-69.625,39,38,0.01289
167,-278,41.875,-69.375,4,4,0.00000
167,-277,41.875,-69.125,2,2,0.00000
167,-275,41.875,-68.625,3,3,0.00000
167,-274,41.875,-68.375,2,1,0.00000
167,-272,41.875,-67.875,3,1,0.00000
167,-271,41.875,-67.625,1,1,0.00000
167,-270,41.875,-67.375,25,1,0.42634
167,-269,41.875,-67.125,2,0,0.00000
167,-268,41.875,-66.875,6,6,0.00000
167,-267,41.875,-66.625,5,4,0.00000
167,-266,41.875,-66.375,2,2,0.00000
167,-265,41.875,-66.125,2,1,0.00000
167,-264,41.875,-65.875,6,4,0.00000
167,-263,41.875,-65.625,13,13,0.00000
167,-262,41.875,-65.375,1,0,0.00000
167,-259,41.875,-64.625,1,0,0.00000
167,-234,41.875,-58.375,1,1,0.00000
168,-513,42.125,-128.125,1,1,0.00000
168,-501,42.125,-125.125,4,3,0.00000
168,-500,42.125,-124.875,3,3,0.00000
168,-499,42.125,-124.625,14,3,0.00000
168,-498,42.125,-124.375,6792,5449,0.23782
168,-497,42.125,-124.125,2231,1622,0.28690
168,-496,42.125,-123.875,2673,2231,0.17787
168,-495,42.125,-123.625,10161,8703,0.18046
168,-494,42.125,-123.375,3669,2751,0.27993
168,-493,42.125,-123.125,2878,2362,0.19466
168,-492,42.125,-122.875,4381,3234,0.29925
168,-491,42.125,-122.625,12083,8845,0.34335
168,-490,42.125,-122.375,4357,2728,0.42706
168,-489,42.125,-122.125,1222,842,0.30133
168,-488,42.125,-121.875,3124,2578,0.19171
168,-487,42.125,-121.625,804,601,0.23027
168,-486,42.125,-121.375,131,111,0.10161
168,-485,42.125,-121.125,205,87,0.41803
168,-484,42.125,-120.875,51,34,0.17953
168,-483,42.125,-120.625,152,95,0.25713
168,-482,42.125,-120.375,546,399,0.23136
168,-481,42.125,-120.125,410,259,0.30214
168,-480,42.125,-119.875,323,236,0.21224
168,-479,42.125,-119.625,98,72,0.16617
168,-478,42.125,-119.375,83,61,0.16008
168,-477,42.125,-119.125,52,37,0.15611
168,-476,42.125,-118.875,136,118,0.08876
168,-475,42.125,-118.625,1191,962,0.18565
168,-474,42.125,-118.375,253,211,0.12530
168,-473,42.125,-118.125,416,390,0.05140
168,-472,42.125,-117.875,143,102,0.19423
168,-471,42.125,-117.625,55,26,0.28931
168,-470,42.125,-117.375,52,24,0.29141
168,-469,42.125,-117.125,16,6,0.00000
168,-468,42.125,-116.875,43,25,0.21592
168,-467,42.125,-116.625,32,21,0.16383
168,-466,42.125,-116.375,43,37,0.07197
168,-465,42.125,-116.125,194,180,0.05187
168,-464,42.125,-115.875,59,56,0.02838
168,-463,42.125,-115.625,28,26,0.03278
168,-462,42.125,-115.375,118,104,0.07729
168,-461,42.125,-115.125,24,22,0.03656
168,-460,42.125,-114.875,148,123,0.11522
168,-459,42.125,-114.625,73,53,0.16073
168,-458,42.125,-114.375,1503,1125,0.25080
168,-457,42.125,-114.125,405,369,0.07277
168,-456,42.125,-113.875,87,55,0.22448
168,-455,42.125,-113.625,2458,1954,0.21821
168,-454,42.125,-113.375,91,82,0.06096
168,-453,42.125,-113.125,148,69,0.36408
168,-452,42.125,-112.875,478,411,0.11792
168,-451,42.125,-112.625,354,299,0.12436
168,-450,42.125,-112.375,123,93,0.16025
168,-449,42.125,-112.125,321,258,0.15448
168,-448,42.125,-111.875,350,301,0.11184
168,-447,42.125,-111.625,652,571,0.10976
168,-446,42.125,-111.375,1762,1520,0.13994
168,-445,42.125,-111.125,90,79,0.07515
168,-444,42.125,-110.875,74,57,0.13520
168,-443,42.125,-110.625,75,60,0.11806
168,-442,42.125,-110.375,14,12,0.00000
168,-441,42.125,-110.125,270,239,0.08767
168,-440,42.125,-109.875,14,11,0.00000
168,-439,42.125,-109.625,6,4,0.00000
168,-438,42.125,-109.375,55,38,0.16959
168,-437,42.125,-109.125,44,38,0.07076
168,-436,42.125,-108.875,23,13,0.18835
168,-435,42.125,-108.625,14,13,0.00000
168,-434,42.125,-108.375,2,1,0.00000
168,-433,42.125,-108.125,3,0,0.00000
168,-432,42.125,-107.875,7,4,0.00000
168,-431,42.125,-107.625,14,9,0.00000
168,-430,42.125,-107.375,74,62,0.09543
168,-429,42.125,-107.125,93,71,0.14650
168,-428,42.125,-106.875,315,267,0.11955
168,-427,42.125,-106.625,46,32,0.15972
168,-426,42.125,-106.375,52,20,0.33304
168,-425,42.125,-106.125,33,25,0.11653
168,-424,42.125,-105.875,16,16,0.00000
168,-423,42.125,-105.625,83,80,0.02183
168,-422,42.125,-105.375,109,101,0.04702
168,-421,42.125,-105.125,190,123,0.25246
168,-420,42.125,-104.875,68,51,0.14429
168,-419,42.125,-104.625,337,253,0.19784
168,-418,42.125,-104.375,76,62,0.10907
168,-417,42.125,-104.125,286,211,0.20230
168,-416,42.125,-103.875,41,18,0.28580
168,-415,42.125,-103.625,102,86,0.09910
168,-414,42.125,-103.375,3,3,0.00000
168,-413,42.125,-103.125,1,0,0.00000
168,-412,42.125,-102.875,113,90,0.13140
168,-411,42.125,-102.625,401,187,0.43620
168,-410,42.125,-102.375,198,134,0.23322
168,-409,42.125,-102.125,151,121,0.13605
168,-408,42.125,-101.875,68,55,0.11034
168,-407,42.125,-101.625,65,46,0.16693
168,-406,42.125,-101.375,69,43,0.21821
168,-405,42.125,-101.125,115,76,0.21974
168,-404,42.125,-100.875,39,21,0.23207
168,-403,42.125,-100.625,26,18,0.13823
168,-402,42.125,-100.375,8,1,0.00000
168,-401,42.125,-100.125,20,4,0.33199
168,-400,42.125,-99.875,3,2,0.00000
168,-399,42.125,-99.625,195,194,0.00369
168,-398,42.125,-99.375,19,11,0.00000
168,-397,42.125,-99.125,70,37,0.27392
168,-396,42.125,-98.875,21,14,0.14044
168,-395,42.125,-98.625,16,14,0.00000
168,-394,42.125,-98.375,32,31,0.01489
168,-393,42.125,-98.125,30,25,0.07801
168,-392,42.125,-97.875,17,10,0.00000
168,-391,42.125,-97.625,352,314,0.08633
168,-390,42.125,-97.375,394,322,0.14893
168,-389,42.125,-97.125,472,407,0.11561
168,-388,42.125,-96.875,27,16,0.18505
168,-387,42.125,-96.625,70,38,0.26562
168,-386,42.125,-96.375,57,49,0.07768
168,-385,42.125,-96.125,383,358,0.05295
168,-384,42.125,-95.875,268,186,0.23333
168,-383,42.125,-95.625,47,46,0.01123
168,-382,42.125,-95.375,52,49,0.03122
168,-381,42.125,-95.125,44,31,0.15330
168,-380,42.125,-94.875,65,46,0.16693
168,-379,42.125,-94.625,82,61,0.15425
168,-378,42.125,-94.375,26,22,0.06912
168,-377,42.125,-94.125,281,168,0.30926
168,-376,42.125,-93.875,1179,911,0.21916
168,-375,42.125,-93.625,16735,12839,0.30862
168,-374,42.125,-93.375,269,178,0.25815
168,-373,42.125,-93.125,317,270,0.11645
168,-372,42.125,-92.875,391,285,0.22066
168,-371,42.125,-92.625,47,29,0.20209
168,-370,42.125,-92.375,175,161,0.05638
168,-369,42.125,-92.125,110,62,0.28012
